,0
0,0.7651991614255765
1,0.7211740041928721
2,0.2851153039832285
3,0.18867924528301888
4,0.6121593291404612
5,0.7232704402515723
6,0.7672955974842768
7,0.6771488469601677
8,0.7253668763102725
9,0.35429769392033544
10,0.5974842767295597
11,0.7777777777777778
12,0.32075471698113206
13,0.6666666666666666
14,0.7148846960167715
15,0.3689727463312369
16,0.6268343815513627
17,0.5283018867924528
18,0.7442348008385744
19,0.5283018867924528
20,0.7127882599580713
21,0.13626834381551362
22,0.7861635220125787
23,0.6729559748427673
24,0.7735849056603774
25,0.7085953878406709
26,0.7777777777777778
27,0.6645702306079665
28,0.7819706498951782
29,0.7169811320754716
30,0.7190775681341719
31,0.7756813417190775
32,0.7421383647798742
33,0.3522012578616352
34,0.7777777777777778
35,0.7547169811320755
36,0.7463312368972747
37,0.7735849056603774
38,0.7777777777777778
39,0.7819706498951782
40,0.7421383647798742
41,0.5115303983228512
42,0.779874213836478
43,0.6331236897274634
44,0.779874213836478
45,0.710691823899371
46,0.7819706498951782
47,0.7379454926624738
48,0.7840670859538784
49,0.7735849056603774
50,0.779874213836478
51,0.790356394129979
52,0.750524109014675
53,0.7756813417190775
54,0.7463312368972747
55,0.7861635220125787
56,0.7421383647798742
57,0.7295597484276729
58,0.7840670859538784
59,0.7358490566037735
60,0.7756813417190775
61,0.7337526205450734
62,0.7924528301886793
63,0.7526205450733753
64,0.7756813417190775
65,0.7882599580712788
66,0.7693920335429769
67,0.7756813417190775
68,0.7547169811320755
69,0.7861635220125787
70,0.7693920335429769
71,0.7756813417190775
72,0.7945492662473794
73,0.7274633123689728
74,0.7840670859538784
75,0.11530398322851153
76,0.7526205450733753
77,0.7735849056603774
78,0.7777777777777778
79,0.28721174004192873
80,0.7756813417190775
81,0.740041928721174
82,0.7945492662473794
83,0.7442348008385744
84,0.790356394129979
85,0.7693920335429769
86,0.790356394129979
87,0.7777777777777778
88,0.7861635220125787
89,0.7756813417190775
90,0.7819706498951782
91,0.7735849056603774
92,0.7861635220125787
93,0.7651991614255765
94,0.7861635220125787
95,0.4276729559748428
96,0.7861635220125787
97,0.6855345911949685
98,0.7777777777777778
99,0.7861635220125787
100,0.7861635220125787
101,0.779874213836478
102,0.790356394129979
103,0.7756813417190775
104,0.7882599580712788
105,0.779874213836478
106,0.7861635220125787
107,0.779874213836478
108,0.7631027253668763
109,0.7882599580712788
110,0.7484276729559748
111,0.7819706498951782
112,0.7861635220125787
113,0.7840670859538784
114,0.7882599580712788
115,0.7442348008385744
116,0.7819706498951782
117,0.7882599580712788
118,0.790356394129979
119,0.7568134171907757
120,0.7840670859538784
121,0.7882599580712788
122,0.7484276729559748
123,0.7756813417190775
124,0.7631027253668763
125,0.7861635220125787
126,0.7735849056603774
127,0.7463312368972747
128,0.779874213836478
129,0.779874213836478
130,0.790356394129979
131,0.7861635220125787
132,0.7840670859538784
133,0.790356394129979
134,0.750524109014675
135,0.750524109014675
136,0.790356394129979
137,0.7924528301886793
138,0.7568134171907757
139,0.7379454926624738
140,0.7840670859538784
141,0.7987421383647799
142,0.7819706498951782
143,0.7840670859538784
144,0.7882599580712788
145,0.7924528301886793
146,0.7861635220125787
147,0.7819706498951782
148,0.7861635220125787
149,0.7882599580712788
150,0.7253668763102725
151,0.7987421383647799
152,0.7568134171907757
153,0.7714884696016772
154,0.7714884696016772
155,0.7882599580712788
156,0.7756813417190775
157,0.7777777777777778
158,0.7819706498951782
159,0.7840670859538784
160,0.7882599580712788
161,0.790356394129979
162,0.7756813417190775
163,0.7987421383647799
164,0.7714884696016772
165,0.7924528301886793
166,0.7861635220125787
167,0.7819706498951782
168,0.7945492662473794
169,0.7819706498951782
170,0.7966457023060797
171,0.7610062893081762
172,0.7819706498951782
173,0.80083857442348
174,0.8050314465408805
175,0.779874213836478
176,0.7651991614255765
177,0.790356394129979
178,0.8071278825995807
179,0.7882599580712788
180,0.7610062893081762
181,0.7966457023060797
182,0.7966457023060797
183,0.7442348008385744
184,0.7651991614255765
185,0.7882599580712788
186,0.7882599580712788
187,0.7651991614255765
188,0.7568134171907757
189,0.7945492662473794
190,0.7882599580712788
191,0.790356394129979
192,0.7819706498951782
193,0.8029350104821803
194,0.7861635220125787
195,0.80083857442348
196,0.7882599580712788
197,0.779874213836478
198,0.8029350104821803
199,0.7756813417190775
200,0.7777777777777778
201,0.7568134171907757
202,0.7966457023060797
203,0.7861635220125787
204,0.7819706498951782
205,0.7987421383647799
206,0.7945492662473794
207,0.7861635220125787
208,0.7945492662473794
209,0.7924528301886793
210,0.7924528301886793
211,0.7882599580712788
212,0.7882599580712788
213,0.7819706498951782
214,0.7861635220125787
215,0.7756813417190775
216,0.7861635220125787
217,0.8092243186582809
218,0.7568134171907757
219,0.790356394129979
220,0.7840670859538784
221,0.7463312368972747
222,0.7882599580712788
223,0.7945492662473794
224,0.7966457023060797
225,0.7819706498951782
226,0.7756813417190775
227,0.7966457023060797
228,0.7945492662473794
229,0.7756813417190775
230,0.7861635220125787
231,0.7924528301886793
232,0.790356394129979
233,0.7735849056603774
234,0.779874213836478
235,0.7924528301886793
236,0.7882599580712788
237,0.7777777777777778
238,0.7819706498951782
239,0.8029350104821803
240,0.7966457023060797
241,0.7945492662473794
242,0.7924528301886793
243,0.7861635220125787
244,0.7924528301886793
245,0.7756813417190775
246,0.7966457023060797
247,0.7945492662473794
248,0.7966457023060797
249,0.7945492662473794
250,0.7840670859538784
251,0.7987421383647799
252,0.7924528301886793
253,0.8092243186582809
254,0.7840670859538784
255,0.7987421383647799
256,0.7945492662473794
257,0.7714884696016772
