,0
0,0.38593626911370726
1,0.38736773513589906
2,0.09121384855898623
3,0.08135717435041583
4,0.2269329555144529
5,0.38681292722980387
6,0.3963890000692662
7,0.3568581486677693
8,0.37763490529718186
9,0.1450064750825268
10,0.32782595396381553
11,0.39823874797347164
12,0.12139079891100679
13,0.29826955956254136
14,0.39225263014119804
15,0.21302333277168903
16,0.32962516414523857
17,0.23860300911947557
18,0.3951686374418093
19,0.2814111604633436
20,0.34836201943999284
21,0.04952177959387703
22,0.405575796749047
23,0.359397482410565
24,0.38887711378912887
25,0.34090751241091916
26,0.3985335040745271
27,0.34536319476804167
28,0.397758236969725
29,0.37345703123823487
30,0.37488760378977787
31,0.3859706674126813
32,0.397655745435373
33,0.13299196465618499
34,0.4022898708472442
35,0.3857032577344016
36,0.37531285535684467
37,0.39613717686644395
38,0.4062157956218425
39,0.39144127612956864
40,0.3969972042619653
41,0.22625719245712855
42,0.4045700662119558
43,0.3044098510181421
44,0.38792517326573644
45,0.3889319264299876
46,0.40781717409342494
47,0.4053515045281965
48,0.41272759284942473
49,0.4137254508485501
50,0.4041658364009256
51,0.4055893390927396
52,0.3929566021560415
53,0.38092161968709704
54,0.3963971784185957
55,0.4038517366408558
56,0.38691284057748043
57,0.3894682860897434
58,0.40807905652078713
59,0.4021741312551033
60,0.41088165848252634
61,0.4066252340482595
62,0.4053471950645347
63,0.4035206269121856
64,0.411097520553059
65,0.40450093506488977
66,0.39654194615435095
67,0.3933116365617766
68,0.40510063763299403
69,0.40851769761208706
70,0.3952492904227092
71,0.4104431830733268
72,0.42294828259143236
73,0.3903993436186468
74,0.4083197376930373
75,0.042950234289611616
76,0.40364863931635636
77,0.3765964768597915
78,0.39959623685253987
79,0.13587719780921556
80,0.4113966961884432
81,0.3673034782403647
82,0.4156455422103068
83,0.38030529324174467
84,0.4177538621916738
85,0.39474633963949296
86,0.41163436727268665
87,0.3993660146274678
88,0.42224133875513464
89,0.4024534981023869
90,0.41918979185162536
91,0.4036063094339649
92,0.4180309207844706
93,0.40463476967878287
94,0.41281171413177353
95,0.20466914187216334
96,0.4070038531780388
97,0.32951783768928583
98,0.39727163454213565
99,0.4180353332965842
100,0.4090571256378916
101,0.4096456691990192
102,0.40747826762235495
103,0.4136851222971244
104,0.4102300137709948
105,0.4156462837652279
106,0.4087120743091701
107,0.3992851356001206
108,0.3977855642271999
109,0.40410745581984264
110,0.39708802682512917
111,0.4072524692587326
112,0.4014321946227015
113,0.41206004634352644
114,0.4168180285668993
115,0.39841481908202625
116,0.39629508392616775
117,0.4140816378630169
118,0.4130083976696922
119,0.3984941068975765
120,0.40806430459927645
121,0.40665954908282514
122,0.3951603549739294
123,0.4049054154359178
124,0.40891686009527983
125,0.4122832715726725
126,0.3985959538822163
127,0.4015569956274941
128,0.39729433790133395
129,0.4160654017804087
130,0.4155484575895314
131,0.4054681560434498
132,0.4153123758676576
133,0.41884157912682507
134,0.4074064262741504
135,0.39819372596768676
136,0.4165006483299112
137,0.4148722414999889
138,0.3964237598239535
139,0.41150299495233833
140,0.41434881798836243
141,0.42055403088863624
142,0.39961135939446163
143,0.4176802970485443
144,0.41955727427862183
145,0.42333989619338347
146,0.41391522265427133
147,0.41650146808458705
148,0.4060511475776696
149,0.3979243592684547
150,0.38585376779381214
151,0.40770799251199674
152,0.40593985212276446
153,0.40482661131328984
154,0.3831721362804606
155,0.4209903577890629
156,0.4053521669450302
157,0.40466241918307044
158,0.4138848806091697
159,0.4170888291868209
160,0.41751263946511064
161,0.41486083621821457
162,0.4056959306508001
163,0.4252345369984206
164,0.40505417503226987
165,0.41442691258506953
166,0.4283479265865201
167,0.40463670019456766
168,0.41858790273737445
169,0.4072657978489968
170,0.4264761803867151
171,0.4068076139544149
172,0.41531560486291375
173,0.41933045851478434
174,0.4175536139239958
175,0.4084257631889409
176,0.4160969621588825
177,0.41541988826763415
178,0.4166592703725777
179,0.4147100344314023
180,0.4090514843479068
181,0.4156899275364708
182,0.4169070035663733
183,0.40211518287350934
184,0.41883421611648713
185,0.4067171917624267
186,0.41235849099023214
187,0.41648470789536696
188,0.4072981545735743
189,0.4193425805145539
190,0.41492266589833676
191,0.426019984650124
192,0.4098721519413723
193,0.4247336073459151
194,0.41571281570096413
195,0.42400643049043135
196,0.42178250959895636
197,0.4169693242318596
198,0.42533456676967213
199,0.40302331187731016
200,0.41296056516107044
201,0.3772150770587597
202,0.4237369209118244
203,0.4138955163428606
